"customer_id","customer_name","birth_date","marital_status","gender","yearlyincome","addressline1","city","state","country","postal_code"
26879,"Shannon L Lin","1981-10-14","S","F","20000.00","Hauptstr 2929","Frankfurt am Main","Saarland","Germany","60075"
26880,"Heather Xu","1981-08-26","S","F","20000.00","Rykestr 5","Dresden","Hessen","Germany","01071"
26881,"Regina R Fernandez","1980-08-10","M","F","10000.00","7348, avenue de l´Europe","Drancy","Seine Saint Denis","France","93700"
26882,"Mayra S Sanchez","1981-10-30","S","F","20000.00","74, rue Jean Mermoz","Les Ulis","Essonne","France","91940"
26883,"Shelby Bradley","1981-12-25","S","F","20000.00","84, avenue des Ternes","Villeneuve-d'Ascq","Nord","France","59491"
26884,"Paige S James","1982-03-09","S","F","30000.00","Pappelallee 250","Hof","Bayern","Germany","95010"
26885,"Victor L Martin","1981-09-07","S","M","30000.00","2983 Yosemite Ct","Oxon","England","United Kingdom","OX16 8RS"
26886,"Jasmine Robinson","1982-05-12","S","F","30000.00","8611 Park Lane Circle","Runcorn","England","United Kingdom","TY31"
26887,"Janelle Rodriguez","1980-05-22","M","F","10000.00","6780 Bonari Court","High Wycombe","England","United Kingdom","HP10 9QY"
26888,"Bruce E Fernandez","1979-09-20","S","M","10000.00","1583 Westwood Lane","Bracknell","England","United Kingdom","RG12 8TB"
26889,"Natasha Torres","1980-01-04","S","F","20000.00","Auf den Kuhlen Straße 2229","Frankfurt","Bayern","Germany","91480"
26890,"Bryan Rogers","1986-03-08","M","M","40000.00","2503 Cloverleaf Circle","Billericay","England","United Kingdom","CM11"
26891,"Arturo V Zhang","1980-12-05","M","M","40000.00","3601 Greenbush Drive","Cheltenham","England","United Kingdom","GL50"
26892,"Cody F Rogers","1981-03-18","M","M","40000.00","5066 Bonanza","Kirkby","England","United Kingdom","KB9"
26893,"Sharon A Deng","1981-06-22","M","F","40000.00","6218 Stephanie Way","Woolston","England","United Kingdom","WA1 4SY"
26894,"Lindsey Goel","1978-08-26","S","F","10000.00","Rotthäuser Weg 22","Leipzig","Nordrhein-Westfalen","Germany","04139"
26895,"Christine R Shan","1984-09-30","S","F","10000.00","2100 Pear Dr.","Gateshead","England","United Kingdom","GA10"
26896,"Michele A Malhotra","1973-06-20","S","F","20000.00","8683 San Antonio","London","England","United Kingdom","SW19 3RU"
26897,"Katrina M Xie","1968-01-07","M","F","20000.00","5274 Harvey Way","London","England","United Kingdom","SW8 1XD"
26898,"Ashley R Simmons","1966-12-14","S","F","10000.00","21, avenue de l´ Union Centrale","Lille","Nord","France","59000"
26899,"Rachael Vance","1972-01-04","M","F","10000.00","Galeriestr 6812","Werne","Nordrhein-Westfalen","Germany","59368"
26900,"Rosa Sun","1966-12-03","S","F","10000.00","4895 Browse St","Birmingham","England","United Kingdom","B29 6SL"
26901,"Louis J Nara","1972-07-31","M","M","20000.00","3574 Scenic Ct","London","England","United Kingdom","C2H 7AU"
26902,"Clifford Mehta","1968-05-22","M","M","30000.00","6, rue des Vendangeurs","Croix","Nord","France","59170"
26903,"Rafael A Luo","1973-06-01","M","M","30000.00","2, place de la République","Orleans","Loiret","France","45000"
26904,"Judith F Parker","1963-04-18","S","F","10000.00","Midi-Couleurs","Saint-Denis","Seine Saint Denis","France","93400"
26905,"Kari Serrano","1963-03-09","S","F","10000.00","4765 L St.","Berks","England","United Kingdom","SL4 1RH"
26906,"Darrell C Rai","1962-02-08","M","M","10000.00","4771 Kenston Dr","London","England","United Kingdom","SW1P 2NU"
26907,"Dana A Torres","1961-10-26","M","F","10000.00","80, rue de Courtaboeuf","Pantin","Seine Saint Denis","France","93500"
26908,"Glenn Zheng","1961-07-10","M","M","20000.00","66, rue de Cambrai","Orleans","Loiret","France","45000"
26909,"Christine M Nath","1967-05-21","S","F","20000.00","2705, rue des Bouchers","Bobigny","Seine Saint Denis","France","93000"
26910,"Kristina R Kovar","1943-11-06","S","F","30000.00","2474 Maureen Ln","Lancaster","England","United Kingdom","LA1 1LN"
26911,"Kristi Gomez","1944-03-25","S","F","30000.00","9643 Willow Pass Road","London","England","United Kingdom","SW19 3RU"
26912,"Denise Rodriguez","1944-12-08","S","F","10000.00","Am Gallberg 61","Braunschweig","Nordrhein-Westfalen","Germany","38001"
26913,"Harold Lopez","1944-11-03","M","M","20000.00","1120 Curtis Drive","High Wycombe","England","United Kingdom","HP10 9QY"
26914,"Cindy C Prasad","1945-10-25","S","F","20000.00","8722 Norcross Lane","Peterborough","England","United Kingdom","PB12"
26915,"Peter Kumar","1948-05-21","S","M","30000.00","4468 Arleda Lane","Lancaster","England","United Kingdom","LA1 1LN"
26916,"Mackenzie M King","1986-02-05","M","F","10000.00","3898 Appalachian Drive","Rockhampton","Queensland","Australia","4700"
26917,"Roberto A Dominguez","1984-10-02","M","M","10000.00","2071 Lindell Dr","Sunbury","Victoria","Australia","3429"
26918,"Krista J Hernandez","1982-03-14","S","F","10000.00","5091 Laurel Dr.","Cranbourne","Victoria","Australia","3977"
26919,"Ramon He","1981-12-24","S","M","10000.00","8590 Dublin Court","Findon","South Australia","Australia","5023"
26920,"Jon Chen","1984-09-19","M","M","20000.00","7855 Dumbarton Street","Melbourne","Victoria","Australia","3000"
26921,"Cynthia Weber","1985-02-16","M","F","20000.00","7682 Solano Dr.","Hawthorne","Queensland","Australia","4171"
26922,"Trevor C Powell","1983-11-24","M","M","10000.00","6208 Prestwick Dr.","Sunbury","Victoria","Australia","3429"
26923,"Krystal M Ye","1984-03-06","M","F","20000.00","8487 Amador","Gold Coast","Queensland","Australia","4217"
26924,"Erica Zeng","1982-12-13","S","F","20000.00","9549 Roxbury Drive","Bendigo","Victoria","Australia","3550"
26925,"Dominic B Rana","1949-02-14","S","M","10000.00","302, quai Paul Doumer","Orleans","Loiret","France","45000"
26926,"Sergio Mehta","1949-03-25","M","M","20000.00","88, avenue de l´ Union Centrale","Paris","Seine (Paris)","France","75019"
26927,"Jill H Dominguez","1960-02-01","M","F","20000.00","343, avenue de la Gare","Saint Ouen","Somme","France","80610"
26928,"Roger Nara","1949-04-18","S","M","30000.00","5911 Del Vista Court","Gateshead","England","United Kingdom","GA10"
26929,"Maurice Pal","1948-11-09","M","M","40000.00","9300 Palm Drive","Woolston","England","United Kingdom","WA1 4SY"
26930,"Sharon Andersen","1966-11-08","M","F","30000.00","Am Gallberg 999","Münster","Saarland","Germany","48001"
26931,"Edward L Lopez","1967-01-09","M","M","30000.00","3381 Pastel Drive","Kirkby","England","United Kingdom","KB9"
26932,"Kristina Raman","1967-02-23","S","F","30000.00","6462 Wexford Drive","Maidenhead","England","United Kingdom","SL67RJ"
26933,"Jessie Sanz","1965-11-11","M","F","20000.00","Unter Linden 924","Frankfurt am Main","Saarland","Germany","60075"
26934,"Kelli Chander","1965-09-13","S","F","30000.00","891 Peachwillow Lane","Woolston","England","United Kingdom","WA1 4SY"
26935,"Gabriel Butler","1964-09-02","S","M","10000.00","861 Napa Ct.","Paris","Seine (Paris)","France","75007"
26936,"Jaclyn He","1964-08-20","S","F","20000.00","Brunnenstr 95","Dresden","Hessen","Germany","01071"
26937,"Audrey S Navarro","1965-05-20","S","F","20000.00","4407 Hobby Court","London","England","United Kingdom","C2H 7AU"
26938,"Maurice L Shen","1964-08-15","M","M","30000.00","1676 Valley Crest Drive","London","England","United Kingdom","W1X3SE"
26939,"Craig M Diaz","1969-08-21","M","M","20000.00","801, rue de Terre Neuve","Drancy","Seine Saint Denis","France","93700"
26940,"Franklin N Tang","1963-12-07","S","M","30000.00","Marienplatz 321","Bonn","Nordrhein-Westfalen","Germany","53131"
26941,"Gerald Vazquez","1970-05-02","M","M","30000.00","88, impasse Notre-Dame","Colombes","Hauts de Seine","France","92700"
26942,"Tanya K Alonso","1964-05-03","S","F","30000.00","457 Ryan Rd.","Liverpool","England","United Kingdom","L4 4HB"
26943,"Ashlee S Xie","1975-07-27","S","F","10000.00","92, rue Ste-Honoré","Metz","Moselle","France","57000"
26944,"Drew A Nara","1981-01-12","S","M","10000.00","9471 Laguna Circle","Milton Keynes","England","United Kingdom","MK8 8DF"
26945,"Katelyn Hill","1976-01-10","S","F","20000.00","33, allée des Princes","Bobigny","Seine Saint Denis","France","93000"
26946,"Andre C Madan","1981-06-04","S","M","20000.00","Hochstr 7736","Berlin","Hamburg","Germany","12311"
26947,"Suzanne A Ma","1976-05-09","S","F","20000.00","1005 Matterhorn Ct.","Cambridge","England","United Kingdom","CB4 4BZ"
26948,"Abby A Garcia","1975-12-19","S","F","20000.00","Wasserstr 43222","Hannover","Nordrhein-Westfalen","Germany","30601"
26949,"Lindsey Chander","1975-08-25","S","F","20000.00","5407 Oakgrove","London","England","United Kingdom","SW8 4BG"
26950,"Dominic Suri","1975-04-06","M","M","10000.00","80, rue des Berges","Orleans","Loiret","France","45000"
26951,"Trisha C Hu","1980-11-17","S","F","10000.00","Hans-Rosenthal-Platz 4297","Mühlheim","Hamburg","Germany","63151"
26952,"Mircea Radu Singer","1981-01-30","M","F","30000.00","7, impasse Ste-Madeleine","Lille","Nord","France","59000"
26953,"Roy C Rubio","1976-05-10","M","M","30000.00","28, rue Montcalm","Roubaix","Nord","France","59100"
26954,"Gerald M Torres","1975-08-30","S","M","30000.00","Viktoria-Luise-Platz 75","Offenbach","Saarland","Germany","63009"
26955,"Carlos R Cook","1975-09-05","M","M","40000.00","3916 Blue Jay Dr.","Warrington","England","United Kingdom","WA1"
26956,"Kristin E Pal","1980-09-28","S","F","20000.00","1644 Via Media","Oxford","England","United Kingdom","OX1"
26957,"Kristina Sai","1980-07-09","S","F","40000.00","Räuscherweg 391","Berlin","Hessen","Germany","13441"
26958,"Jerry Xu","1980-05-24","M","M","40000.00","25, avenue de la Gare","Orleans","Loiret","France","45000"
26959,"Alisha D Nara","1975-01-23","M","F","60000.00","6021 Ellis St.","London","England","United Kingdom","W1X3SE"
26960,"Jose A Thomas","1958-05-16","S","M","10000.00","2511 Via Appia","Warrington","England","United Kingdom","WA1"
26961,"Carly C Chander","1974-03-21","M","F","10000.00","Postfach 22 99 99","Leipzig","Nordrhein-Westfalen","Germany","04139"
26962,"Francis A Moreno","1974-03-26","M","M","20000.00","8634 Lake Meadow Circle","Runcorn","England","United Kingdom","TY31"
26963,"Meredith H Arun","1979-03-02","S","F","20000.00","Viktoria-Luise-Platz 442","Hof","Bayern","Germany","95010"
26964,"Kelli G Tang","1974-04-08","S","F","20000.00","24, rue Saint Denis","Metz","Moselle","France","57000"
26965,"Jordan J Nelson","1979-04-18","M","F","30000.00","6300 Lighthouse Way","Lille","Nord","France","59000"
26966,"Cedric D Zhang","1973-08-08","S","M","30000.00","41 Third Ave East","Warrington","England","United Kingdom","WA1"
26967,"Edwin Li","1973-10-12","S","M","70000.00","9518 Stanley Dollar Dr.","Lane Cove","New South Wales","Australia","1597"
26968,"Henry Sanchez","1974-02-12","M","M","80000.00","4334 Fremont Street","Springwood","New South Wales","Australia","2777"
26969,"Cedric Hu","1978-10-14","S","M","10000.00","Hauptstr 6057","Paderborn","Hamburg","Germany","33041"
26970,"Kara D Rai","1979-05-03","S","F","10000.00","4296 Mountaire Pkwy.","Bury","England","United Kingdom","PE17"
26971,"Douglas Madan","1978-11-12","S","M","20000.00","9589 Rae Anne Dr","York","England","United Kingdom","Y03 4TN"
26972,"Kristopher T Sara","1984-05-22","S","M","20000.00","775, quai Paul Doumer","Paris","Seine (Paris)","France","75002"
26973,"Alberto W Rowe","1978-11-24","M","M","20000.00","9650 Valley View Road","Cheltenham","England","United Kingdom","GL50"
26974,"Philip M Suarez","1986-05-13","S","M","20000.00","Lützowplatz 46","Stuttgart","Saarland","Germany","70452"
26975,"Janet Ward","1984-10-04","S","F","30000.00","2802, boulevard Beau Marchais","Dunkerque","Nord","France","59140"
26976,"Erik Serrano","1984-02-11","S","M","30000.00","2646, avenue de l´Europe","Tremblay-en-France","Seine Saint Denis","France","93290"
26977,"Barry Madan","1984-02-19","S","M","30000.00","Conesweg 89","Hamburg","Hamburg","Germany","20354"
26978,"Cassie A Sharma","1980-02-01","M","F","40000.00","7281 Running Springs Rd.","London","England","United Kingdom","EC1R 0DU"
26979,"Christy G Jai","1979-12-22","M","F","40000.00","8246 Via Del Sol","Oxford","England","United Kingdom","OX14 4SE"
26980,"Marc Suarez","1978-01-05","M","M","10000.00","Winterfeldtstr 29","Grevenbroich","Bayern","Germany","41485"
26981,"Audrey Suarez","1983-08-18","S","F","10000.00","Postfach 99 01 01","Berlin","Saarland","Germany","14197"
26982,"Jose R Muñoz","1977-10-03","S","M","20000.00","878, rue de Berri","Villeneuve-d'Ascq","Nord","France","59491"
26983,"Adriana Vance","1978-09-19","M","F","40000.00","Am Gallberg 6786","Berlin","Nordrhein-Westfalen","Germany","14197"
26984,"Manuel Prasad","1979-05-09","M","M","40000.00","Heiderweg 4983","Eilenburg","Brandenburg","Germany","04838"
26985,"Jésus F Diaz","1979-03-11","M","M","40000.00","Residenz Straße 944","Grevenbroich","Bayern","Germany","41485"
26986,"Riley A Watson","1978-12-14","M","F","40000.00","Haberstr 123","Ingolstadt","Bayern","Germany","85049"
26987,"Roy I Lopez","1984-09-16","M","M","40000.00","Welt Platz 7","München","Hessen","Germany","80074"
26988,"Brandy W Srini","1979-02-19","M","F","40000.00","Postfach 11 12 11","Sulzbach Taunus","Saarland","Germany","66272"
26989,"Mason V Campbell","1977-11-20","M","M","20000.00","Königsteiner Straße 641","Solingen","Nordrhein-Westfalen","Germany","42651"
26990,"Darren C Patel","1977-07-19","M","M","20000.00","Kulmer Straße 4","Hof","Bayern","Germany","95010"
26991,"Rodney A Ortega","1983-05-06","M","M","30000.00","Auf den Kuhlen Straße 5677","Münster","Saarland","Germany","48001"
26992,"Brad S Andersen","1977-07-21","S","M","30000.00","9745 Bonita Ct.","Watford","England","United Kingdom","WA3"
26993,"Julio R Gill","1977-03-05","S","M","10000.00","4155 Star Dr","London","England","United Kingdom","W1Y 3RA"
26994,"Erika S Torres","1977-09-22","M","F","40000.00","9, avenue des Ternes","Sèvres","Hauts de Seine","France","92310"
26995,"Caleb Washington","1977-07-11","M","M","40000.00","1102, rue Maillard","Versailles","Yveline","France","78000"
26996,"Natasha Oliver","1978-02-04","S","F","40000.00","Pascalstr 5","Bottrop","Nordrhein-Westfalen","Germany","46236"
26997,"Katie F Becker","1983-07-20","M","F","40000.00","Husemann Straße 2464","Werne","Nordrhein-Westfalen","Germany","59368"
26998,"Fernando Perry","1977-03-17","M","M","10000.00","Wallstr 34","Bottrop","Nordrhein-Westfalen","Germany","46236"
26999,"Samuel M Brown","1977-04-15","S","M","10000.00","3337 Pinehurst Court","Billericay","England","United Kingdom","CM11"
27000,"Brandi Dominguez","1976-12-18","S","F","10000.00","Marienplatz 123","Mühlheim","Hamburg","Germany","63151"
27001,"Carla Kapoor","1982-04-04","M","F","10000.00","Lieblingsweg 54","Neunkirchen","Saarland","Germany","66578"
27002,"Kelvin T She","1977-01-07","M","M","20000.00","1059 Kirkwood Ct","W. York","England","United Kingdom","BD1 4SJ"
27003,"Roger Jai","1982-02-21","M","M","20000.00","Altendorfer Straße 395","Bonn","Nordrhein-Westfalen","Germany","53131"
27004,"Philip E Moreno","1976-11-16","S","M","30000.00","Im Himmelsweg 98","Bonn","Nordrhein-Westfalen","Germany","53131"
27005,"Susan L Lin","1976-08-16","S","F","30000.00","268, avenue de l´Europe","Courbevoie","Hauts de Seine","France","92400"
27006,"Shane Madan","1976-09-03","S","M","30000.00","95, avenue des Ternes","Colombes","Hauts de Seine","France","92700"
27007,"Joe M Gonzalez","1976-10-15","S","M","40000.00","5450 Bellows Ct.","Berkshire","England","United Kingdom","RG11 5TP"
27008,"Oscar L Blue","1977-04-02","S","M","40000.00","7317 Mildred Ln.","Bury","England","United Kingdom","PE17"
27412,"Miguel Price","1953-03-03","S","M","70000.00","4712 Golden Rain Road","Imperial Beach","California","United States","91932"
27009,"Erica Lu","1977-02-22","S","F","40000.00","9577 Santa Fe","London","England","United Kingdom","C2H 7AU"
27010,"Jordyn A Patterson","1981-05-13","M","F","40000.00","4438 Chrislend Court","Chula Vista","California","United States","91910"
27011,"Kevin Powell","1981-06-17","M","M","40000.00","4630 Adobe Dr","Seattle","Washington","United States","98104"
27012,"Anne Jiménez","1980-05-22","S","F","40000.00","7623 Cloudview Dr.","Beaverton","Oregon","United States","97005"
27013,"Alisha M Yuan","1980-03-26","M","F","40000.00","7468 Lindley Ct.","Burbank","California","United States","91502"
27014,"Luke I Hughes","1972-02-20","M","M","80000.00","7876 Clinton Dr","Royal Oak","British Columbia","Canada","V8X"
27015,"Jessica Torres","1972-05-16","S","F","80000.00","371 Ridge Place","Bremerton","Washington","United States","98312"
27016,"Lauren J Reed","1971-10-18","S","F","80000.00","59 Clay Rd","Edmonds","Washington","United States","98020"
27017,"Jonathan Thompson","1972-04-15","S","M","80000.00","9700 Terra Granada","Port Orchard","Washington","United States","98366"
27018,"Blake Price","1972-01-23","S","M","80000.00","7523 Cordoba Way","Chula Vista","California","United States","91910"
27019,"Victoria Jackson","1970-09-21","S","F","20000.00","8271 Laverne Way","N. Vancouver","British Columbia","Canada","V7L 4J4"
27020,"Rachel L Perry","1959-09-14","M","F","40000.00","6574 Hemlock Ave.","National City","California","United States","91950"
27021,"Victoria L Peterson","1976-10-13","M","F","40000.00","4217 Almond Avenue","San Gabriel","California","United States","91776"
27022,"Anthony D Johnson","1966-03-08","S","M","20000.00","4185 Keywood Ct.","Westminster","British Columbia","Canada","V3L 1H4"
27023,"Emily Simmons","1966-04-06","S","F","20000.00","280 Calle Verde Dr.","Corvallis","Oregon","United States","97330"
27024,"Austin O Patterson","1960-11-10","S","M","20000.00","9330 Sinclair Ave","Cliffside","British Columbia","Canada","V8Y 1L1"
27025,"Jasmine A Rivera","1966-03-20","S","F","20000.00","1320 Pacheco St","W. Linn","Oregon","United States","97068"
27026,"Jonathan T Perry","1961-01-07","S","M","30000.00","4651 Brownstone Rd","N. Vancouver","British Columbia","Canada","V7L 4J4"
27027,"Jennifer S White","1961-01-10","S","F","30000.00","878 Megan Dr.","Oak Bay","British Columbia","Canada","V8P"
27028,"Sarah A Robinson","1961-04-22","S","F","30000.00","4435 Schenone Court","Langley","British Columbia","Canada","V3A 4R2"
27029,"Elizabeth Hughes","1961-03-17","S","F","30000.00","4809 Ward Court","San Carlos","California","United States","94070"
27030,"Jan M Gray","1971-11-13","S","F","30000.00","4663 Glenside Ct","Seattle","Washington","United States","98104"
27031,"Jessica Garcia","1961-05-09","S","F","30000.00","5659 Tehaschapi Way","Grossmont","California","United States","91941"
27032,"Miguel L Garcia","1966-09-06","S","M","30000.00","7324 Mt. Tri-state Ct.","San Diego","California","United States","92102"
27033,"Ernest Harrison","1973-03-12","S","M","20000.00","8364 St. Paul Circle","Bellingham","Washington","United States","98225"
27034,"Corey Nara","1962-02-20","S","M","20000.00","3140 Gingham Way","Bremerton","Washington","United States","98312"
27035,"Ana Long","1961-10-13","S","F","20000.00","7560 Big Canyon Road","Spring Valley","California","United States","91977"
27036,"Hunter Brown","1961-07-17","S","M","30000.00","850 Crystal Ave.","Ballard","Washington","United States","98107"
27037,"Lauren Rodriguez","1962-02-11","M","F","30000.00","2262 Kirkwood Ct.","Imperial Beach","California","United States","91932"
27038,"Eduardo Reed","1962-06-13","M","M","30000.00","2674 Ridge Circle","Lakewood","California","United States","90712"
27039,"Jonathan C Lewis","1967-04-24","S","M","30000.00","2269 Mcelroy","Torrance","California","United States","90505"
27040,"Paul Singh","1962-12-04","M","M","20000.00","371 Westwood Court","Burbank","Ohio","United States","44214"
27041,"Edward Smith","1963-05-18","S","M","20000.00","5760 Las Palmas","Kirkland","Washington","United States","98033"
27042,"Noah S Roberts","1963-01-10","M","M","30000.00","6469 Collins Dr.","Newton","British Columbia","Canada","V2L3W8"
27043,"Dalton N Murphy","1963-12-07","S","M","30000.00","4955 Royal Oak Rd.","Oak Bay","British Columbia","Canada","V8P"
27044,"Carol J Long","1963-10-22","S","F","30000.00","2303 Rosebuck Way","Spring Valley","California","United States","91977"
27045,"Angel D Brooks","1964-03-04","S","M","30000.00","1276 Carlisle Way","Redmond","Washington","United States","98052"
27046,"Allison Howard","1969-06-12","M","F","40000.00","8788 Green Leaf Drive","Downey","California","United States","90241"
27047,"Yolanda Rai","1964-04-11","M","F","40000.00","805 Willow Lane","Beaverton","Oregon","United States","97005"
27048,"Melanie C Watson","1969-10-02","M","F","40000.00","8154 Pheasant Circle","Marysville","Washington","United States","98270"
27049,"Faith Sanchez","1969-03-01","M","F","40000.00","7356 Walnut Lane","Burnaby","British Columbia","Canada","V3J 6Z3"
27050,"Chloe Turner","1969-02-01","S","F","40000.00","7199 Santa Fe Dr.","Lake Oswego","Oregon","United States","97034"
27051,"Charles Brown","1964-11-07","S","M","40000.00","4601 Sundance Drive","Redwood City","California","United States","94063"
27052,"Jada W Bailey","1970-08-21","S","F","40000.00","7449 Dover Way","Seattle","Washington","United States","98104"
27053,"Steven J Cook","1981-03-16","S","M","40000.00","2385 Dallis Dr.","Oak Bay","British Columbia","Canada","V8P"
27054,"Shawn Sharma","1965-06-04","M","M","40000.00","7801 Esperanza","Bellflower","California","United States","90706"
27055,"Isabella D Sanchez","1964-09-19","S","F","40000.00","6992 Mt. Whitney Way","Colma","California","United States","94014"
27056,"Mackenzie L James","1965-02-11","S","F","40000.00","9517 Village Road","Los Angeles","California","United States","90012"
27057,"Brooke Morris","1978-02-13","S","F","50000.00","2916 Hill Dr.","Yakima","Washington","United States","98901"
27058,"Nathan K Butler","1977-08-20","S","M","50000.00","8219 Moraga Road","Renton","Washington","United States","98055"
27059,"Hunter Perry","1983-10-01","M","M","50000.00","1942 Rock Drive","Berkeley","California","United States","94704"
27060,"Lucas A Coleman","1978-09-25","M","M","40000.00","9218 Dalis Dr.","Port Hammond","British Columbia","Canada","V6B 3P7"
27061,"Gabrielle Scott","1979-03-02","S","F","40000.00","6028 D St.","Port Hammond","British Columbia","Canada","V6B 3P7"
27062,"Edward Harris","1978-10-01","S","M","40000.00","8380 Forte Way","Sooke","British Columbia","Canada","V0"
27063,"Taylor W Flores","1978-10-18","M","F","40000.00","6057 Hill Street","Bremerton","Washington","United States","98312"
27064,"Barbara Chande","1978-12-18","M","F","40000.00","1780 Oily Road","Burien","Washington","United States","98168"
27065,"Jordan E Wright","1978-08-10","M","M","40000.00","3697 Leland Way","Fremont","California","United States","94536"
27066,"Cole Murphy","1979-06-25","S","M","40000.00","2668 Trailview Circle","National City","California","United States","91950"
27067,"Jennifer T Rodriguez","1978-10-09","S","F","60000.00","6005 Hackamore Lane","Spring Valley","California","United States","91977"
27068,"Jade Kelly","1984-02-03","S","F","60000.00","4735 E St.","Torrance","California","United States","90505"
27069,"Gabriella A Perez","1978-10-14","M","F","60000.00","1045 Lolita Drive","Torrance","California","United States","90505"
27070,"Nathan D Davis","1977-07-08","M","M","50000.00","9643 Weatherly Way","Everett","Washington","United States","98201"
27071,"Anthony Clark","1976-07-08","S","M","40000.00","5468 Boxwood Drive","Newton","British Columbia","Canada","V2M1S6"
27072,"Alex Baker","1976-12-31","M","M","70000.00","5237 Babel Lane","Port Orchard","Washington","United States","98366"
27073,"Sydney Sanders","1982-11-13","M","F","70000.00","1148 Thornwood Drive","Corvallis","Oregon","United States","97330"
27074,"Kristi M Sanchez","1976-09-18","M","F","70000.00","8970 Birchwood","Ballard","Washington","United States","98107"
27075,"Jackson S Chen","1977-04-12","M","M","70000.00","561 Lewis Way","Sooke","British Columbia","Canada","V0"
27076,"Dakota A Russell","1977-03-21","M","M","60000.00","1134 Concord Pl.","Grossmont","California","United States","91941"
27077,"Robert K Henderson","1978-03-03","S","M","60000.00","2617 St. George Dr","Burlingame","California","United States","94010"
27078,"Chloe A Scott","1976-04-16","M","F","40000.00","7818 Lorie Lane","San Gabriel","California","United States","91776"
27079,"Natalie E Lewis","1976-03-16","M","F","40000.00","8837 Via Appia","Santa Monica","California","United States","90401"
27080,"Nathan W Campbell","1975-12-01","M","M","40000.00","406 Chinquapin Ct.","Concord","California","United States","94519"
27081,"Jason L Ross","1975-08-24","M","M","40000.00","2540 Waterview Place","Chula Vista","California","United States","91910"
27082,"Zachary M Taylor","1975-09-05","M","M","40000.00","7598 Holland Circle","Port Hammond","British Columbia","Canada","V6B 3P7"
27083,"Kevin Perry","1975-08-02","M","M","40000.00","9208 West Rd","Marysville","Washington","United States","98270"
27084,"Fernando Russell","1975-08-31","M","M","40000.00","2818 Raymond Dr.","Westminster","British Columbia","Canada","V3L 1H4"
27085,"Christian Wilson","1976-03-31","M","M","40000.00","410 Cardinet Drive","Newton","British Columbia","Canada","V2M1S6"
27086,"Lauren Howard","1975-07-04","M","F","40000.00","8721 Nahua","Walla Walla","Washington","United States","99362"
27087,"Justin G Clark","1975-10-13","M","M","40000.00","6315 Olive Ave.","San Diego","California","United States","92102"
27088,"Tristan Patterson","1981-05-18","S","M","60000.00","4367 Citrus Ave.","Salem","Oregon","United States","97301"
27089,"Janelle Garcia","1975-02-15","S","F","60000.00","9433 Athene Drive","Bremerton","Washington","United States","98312"
27090,"Elizabeth H Brown","1974-12-14","M","F","60000.00","2039 Dallis Dr.","Lincoln Acres","California","United States","91950"
27091,"Miguel A Martin","1977-04-18","M","M","60000.00","9206 West Rd.","Everett","Washington","United States","98201"
27092,"Marissa Ross","1982-03-07","S","F","70000.00","9130 Pine Valley Rd","Chula Vista","California","United States","91910"
27093,"Alexandra C Martin","1977-05-14","S","F","70000.00","5241 Miguel Drive","Daly City","California","United States","94015"
27094,"Sean Kelly","1985-10-07","S","M","60000.00","5259 Prestwick Dr.","Oakland","California","United States","94611"
27095,"Spencer Flores","1974-10-09","M","M","60000.00","2350 Winthrop St.","Torrance","California","United States","90505"
27096,"Chase Watson","1979-11-16","M","M","70000.00","4406 Glenside Court","Marysville","Washington","United States","98270"
27097,"Kaitlyn Gonzales","1973-09-19","M","F","70000.00","3692 Morales","Kirkland","Washington","United States","98033"
27098,"Sarah C Wilson","1973-12-14","M","F","70000.00","3581 Rising Dawn Way","Ballard","Washington","United States","98107"
27099,"Zachary B Williams","1976-04-01","M","M","60000.00","388 Mt. Everest Court","Haney","British Columbia","Canada","V2W 1W2"
27100,"Hunter Walker","1981-02-23","M","M","60000.00","30 Sun View Terr.","Haney","British Columbia","Canada","V2W 1W2"
27101,"Eduardo Bell","1975-09-02","S","M","60000.00","3095 Seabourne Ct","Langford","British Columbia","Canada","V9"
27102,"Katherine B Miller","1976-01-09","S","F","60000.00","9817 Sanford St.","Newton","British Columbia","Canada","V2L3W8"
27103,"Chloe M Brooks","1975-08-30","S","F","70000.00","4710 Northridge Drive","Port Orchard","Washington","United States","98366"
27104,"Randy B Zhu","1976-04-01","M","M","70000.00","388 Mt. Everest Court","Bellflower","California","United States","90706"
27105,"Sean Perez","1975-12-11","S","M","70000.00","1343 Grenola Dr.","Burlingame","California","United States","94010"
27106,"Jennifer Allen","1975-07-25","S","F","70000.00","7248 Holiday Hills Dr.","Los Angeles","California","United States","90012"
27107,"Alexa D Stewart","1976-02-19","M","F","70000.00","9534 Hartnell Court","Los Angeles","California","United States","90012"
27108,"Rachel B Thompson","1973-05-16","S","F","50000.00","581 Tobi Dr.","Downey","California","United States","90241"
27109,"Mandy A Cai","1972-05-12","M","F","80000.00","2461 Prancing Drive","Beaverton","Oregon","United States","97005"
27110,"Andrew C Miller","1971-11-06","M","M","80000.00","2214 Solano","Cliffside","British Columbia","Canada","V8Y 1L1"
27111,"Gabriel Flores","1972-02-12","M","M","60000.00","9070 Muir Road","Vancouver","British Columbia","Canada","V7L 4J4"
27112,"Caleb Foster","1971-10-05","S","M","60000.00","6982 Duck Horn Court","Haney","British Columbia","Canada","V2W 1W2"
